,summary,config,name
65,"{'_runtime': 3937.045387506485, 'accuracy': 0.6606498194945848, 'eval_loss': 0.6408186776297433, '_timestamp': 1693452018.5799825, 'train_loss': 0.6527332403720953, 'learning_rate': 7.654795629299879e-07, '_step': 2418, 'epoch': 30, '_wandb': {'runtime': 3936}}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_222_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_222_modded
66,"{'_step': 1755, 'epoch': 44, 'accuracy': 0.6268068331143233, 'eval_loss': 0.6574466964961346, '_timestamp': 1693448064.6116295, '_wandb': {'runtime': 3447}, '_runtime': 3449.7779405117035, 'train_loss': 0.5866257594181941, 'learning_rate': 7.206144256455922e-07}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_221_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_221_modded
67,"{'epoch': 37, '_wandb': {'runtime': 2915}, '_runtime': 2916.1641268730164, '_step': 1482, 'eval_loss': 0.6586839765778387, '_timestamp': 1693444596.830113, 'train_loss': 0.6007907084929638, 'learning_rate': 7.174979558462796e-07, 'accuracy': 0.6189224704336399}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_220_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_220_modded
68,"{'eval_loss': 0.7482323897512335, '_timestamp': 1693441662.84393, 'epoch': 127, '_runtime': 3506.313884973526, 'accuracy': 0.5042047531992687, 'train_loss': 0.6703481674194336, 'learning_rate': 2.56e-07, '_step': 128, '_wandb': {'runtime': 3505}}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_219_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_219_modded
69,"{'_wandb': {'runtime': 3500}, 'accuracy': 0.5042047531992687, 'eval_loss': 0.7291414138169316, '_timestamp': 1693438138.9520898, 'learning_rate': 0, 'epoch': 127, '_runtime': 3501.474040746689, 'train_loss': 0.6650185585021973, '_step': 128}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_218_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_218_modded
70,"{'_wandb': {'runtime': 2743}, 'train_loss': 0.6406995058059692, 'learning_rate': 1.98e-07, 'accuracy': 0.5041591320072333, 'eval_loss': 0.7554290418680003, '_timestamp': 1693434619.335631, '_step': 99, 'epoch': 98, '_runtime': 2743.758662700653}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_217_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_217_modded
71,"{'epoch': 53, '_runtime': 1485.9756717681885, 'eval_loss': 0.7552514930680997, '_step': 54, 'accuracy': 0.5041591320072333, '_timestamp': 1693431858.3081088, 'train_loss': 0.6410679817199707, 'learning_rate': 5.4e-07, '_wandb': {'runtime': 1485}}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_216_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_216_modded
72,"{'epoch': 32, 'eval_loss': 0.6431686401367187, '_timestamp': 1693430353.8818316, 'train_loss': 0.6568894508557442, 'learning_rate': 7.813159004639392e-07, '_step': 2574, '_wandb': {'runtime': 4135}, '_runtime': 4136.558995723724, 'accuracy': 0.6714801444043321}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_215_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_215_modded
73,"{'_wandb': {'runtime': 3610}, 'accuracy': 0.6389891696750902, '_timestamp': 1693426197.201835, 'train_loss': 0.5866081042167468, 'learning_rate': 7.812626467017402e-07, '_step': 2262, 'epoch': 28, '_runtime': 3611.5183749198914, 'eval_loss': 0.6453574589320592}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_214_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_214_modded
74,"{'_step': 1950, 'eval_loss': 0.6571290180945272, '_timestamp': 1693422566.004543, 'train_loss': 0.61840086716872, 'learning_rate': 6.772039180765805e-07, 'epoch': 49, '_wandb': {'runtime': 3736}, '_runtime': 3737.0665321350098, 'accuracy': 0.6307490144546649}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_213_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_213_modded
75,"{'learning_rate': 6.77636958299264e-07, '_step': 1677, 'accuracy': 0.6307490144546649, '_timestamp': 1693418808.790315, 'train_loss': 0.6086989182692307, 'epoch': 42, '_wandb': {'runtime': 3171}, '_runtime': 3173.585253715515, 'eval_loss': 0.6579082149485643}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_212_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_212_modded
76,"{'epoch': 127, '_runtime': 3205.0338773727417, 'train_loss': 0.667927086353302, 'learning_rate': 2.56e-07, '_step': 128, '_wandb': {'runtime': 3204}, 'accuracy': 0.5042047531992687, 'eval_loss': 0.7482279281170048, '_timestamp': 1693415619.3423493}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_211_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_211_modded
77,"{'epoch': 127, '_wandb': {'runtime': 2963}, '_runtime': 2964.9051311016083, 'accuracy': 0.5042047531992687, '_step': 128, 'eval_loss': 0.7298380087690743, '_timestamp': 1693412396.256554, 'train_loss': 0.6614499688148499, 'learning_rate': 0}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_210_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_210_modded
78,"{'epoch': 95, '_runtime': 2217.4387125968933, 'eval_loss': 0.7555079818460982, '_step': 96, 'accuracy': 0.5041591320072333, '_timestamp': 1693409411.6612177, 'train_loss': 0.6747644543647766, 'learning_rate': 1.92e-07, '_wandb': {'runtime': 2216}}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_209_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_209_modded
79,"{'epoch': 56, '_wandb': {'runtime': 1307}, 'learning_rate': 5.699999999999999e-07, '_step': 57, 'accuracy': 0.5041591320072333, 'eval_loss': 0.7546239422924946, '_timestamp': 1693407172.4339502, 'train_loss': 0.6542173027992249, '_runtime': 1309.2610292434692}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_208_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_208_modded
80,"{'_step': 2106, '_runtime': 3036.0702605247498, 'accuracy': 0.6606498194945848, 'epoch': 26, '_wandb': {'runtime': 3035}, 'eval_loss': 0.6430552346365792, '_timestamp': 1693405842.1294515, 'train_loss': 0.319862316816281, 'learning_rate': 8.306621678616617e-07}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_207_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 1e-06, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_207_modded
