"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"16_S0_ID_086_MOD","846","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","3v5hsna2","ricu","","","2024-01-02T22:21:37.000Z","2024-01-02T22:35:43.000Z","2024-01-02T22:35:43.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1243","3","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_086","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7336628226249313","1.195169448852539","0.9679240584373474","0.45139583945274353","","","","","0.00742956530302763","[0.00742956530302763,0.00742956530302763]","","","","0.7336628226249313","99","800","0.5739206075668335","19","160","","","","","","","","","","","","","99","","","","","","","","","","","","","0.0030689567793160677","0.996939182281494","0.012196855619549751","0.9906834959983826","{""_type"":""histogram"",""bins"":[4.1443854570388794e-8,0.03127545118331909,0.0625508576631546,0.09382627159357071,0.12510167062282562,0.15637709200382233,0.18765249848365784,0.21892790496349335,0.25020331144332886,0.28147873282432556,0.3127541244029999,0.3440295457839966,0.3753049373626709,0.4065803587436676,0.4378557801246643,0.4691311717033386,0.5004065632820129,0.531682014465332,0.5629574060440063,0.5942327976226807,0.6255082488059998,0.6567836403846741,0.6880590319633484,0.7193344235420227,0.7506098747253418,0.7818852663040161,0.8131606578826904,0.8444361090660095,0.8757115006446838,0.9069868922233582,0.9382622838020325,0.9695377349853516,1.0008131265640259],""values"":[496,6,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1]}"
"16_S0_ID_085_MOD","847","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","21kecun7","ricu","","","2024-01-02T22:07:09.000Z","2024-01-02T22:21:16.000Z","2024-01-02T22:21:16.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1243","2","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_085","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.751418634449936","1.042402982711792","0.9658926129341124","0.44698718190193176","","","","","0.00954825896769762","[0.009548258036375046,0.00954825896769762]","","","","0.7516016840563793","95","768","0.5755755305290222","15","128","","","","","","","","","","","","","99","","","","","","","","","","","","","0.0037004980258643623","0.9963074326515198","0.019145263358950615","0.9893524646759032","{""_type"":""histogram"",""bins"":[0.0000013262040283734677,0.04264234006404877,0.08528335392475128,0.1279243677854538,0.1705653816461563,0.21320639550685883,0.25584739446640015,0.29848840832710266,0.3411294221878052,0.3837704360485077,0.4264114499092102,0.4690524637699127,0.5116934776306152,0.5543345212936401,0.5969755053520203,0.6396165490150452,0.6822575330734253,0.7248985767364502,0.7675395607948303,0.8101806044578552,0.8528215885162354,0.8954626321792603,0.9381036162376404,0.9807446599006653,1.0233856439590454,1.0660266876220703,1.1086677312850952,1.1513086557388306,1.1939496994018555,1.2365907430648804,1.2792317867279053,1.3218727111816406,1.3645137548446655],""values"":[496,6,1,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_084_MOD","446","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","qqxt6h6n","ricu","","","2024-01-02T21:59:21.000Z","2024-01-02T22:06:47.000Z","2024-01-02T22:06:47.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1243","1","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_084","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7440966501922021","0.9902541637420654","0.9651479721069336","0.44397592544555664","","","","","0.00816589966416359","[0.00816589966416359,0.00816589966416359]","","","","0.7446457990115322","31","256","0.5736377835273743","11","96","","","","","","","","","","","","","51","","","","","","","","","","","","","0.008371004834771156","0.991665244102478","0.018950266763567924","0.9863612055778505","{""_type"":""histogram"",""bins"":[0.000008806826372165233,0.04074099287390709,0.08147317916154861,0.12220536917448044,0.16293755173683167,0.2036697417497635,0.2444019317626953,0.28513410687446594,0.32586631178855896,0.3665984869003296,0.4073306620121002,0.44806286692619324,0.48879504203796387,0.5295272469520569,0.5702593922615051,0.6109915971755981,0.6517238020896912,0.6924560070037842,0.7331881523132324,0.7739203572273254,0.8146525621414185,0.8553847074508667,0.8961169123649597,0.9368491172790527,0.977581262588501,1.0183135271072388,1.059045672416687,1.0997778177261353,1.140510082244873,1.1812422275543213,1.2219743728637695,1.2627066373825073,1.3034387826919556],""values"":[497,6,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_083_MOD","838","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","qk9albap","ricu","","","2024-01-02T21:45:02.000Z","2024-01-02T21:59:00.000Z","2024-01-02T21:59:00.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1242","3","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_083","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7270730367929709","1.475142478942871","0.97503262758255","0.463003009557724","","","","","0.002774309366941452","[0.002774310298264026,0.00277430796995759]","","","","0.7278052352187443","93","752","0.5776675343513489","13","112","","","","","","","","","","","","","99","","","","","","","","","","","","","0.0007357100839726627","0.999264657497406","0.004878368228673935","0.9975467920303344","{""values"":[509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.000003929545982828131,0.03398996219038963,0.06797599047422409,0.10196202248334885,0.1359480619430542,0.16993409395217896,0.2039201259613037,0.23790615797042847,0.2718921899795532,0.305878221988678,0.33986425399780273,0.3738502860069275,0.40783631801605225,0.441822350025177,0.47580838203430176,0.5097944140434265,0.5437804460525513,0.577766478061676,0.6117525100708008,0.6457385420799255,0.6797245740890503,0.713710606098175,0.7476966381072998,0.7816826701164246,0.8156687021255493,0.8496547341346741,0.8836407661437988,0.9176267981529236,0.9516128301620483,0.9855988621711731,1.0195848941802979,1.0535708665847778,1.0875569581985474]}"
"16_S0_ID_082_MOD","847","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","672txt80","ricu","","","2024-01-02T21:30:34.000Z","2024-01-02T21:44:41.000Z","2024-01-02T21:44:41.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1242","2","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_082","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7543474281530295","1.202365756034851","0.9745820760726928","0.4614497721195221","","","","","0.004258519038558006","[0.004258518572896719,0.004258519504219294]","","","","0.7559948746110196","81","656","0.5755016207695007","11","96","","","","","","","","","","","","","99","","","","","","","","","","","","","0.0013072883011773229","0.9986937642097472","0.007362767588347197","0.9957780241966248","{""_type"":""histogram"",""bins"":[0.0000021748726339865243,0.03601192310452461,0.07202167063951492,0.10803141444921494,0.14404116570949554,0.18005090951919556,0.21606065332889557,0.2520703971385956,0.2880801558494568,0.3240898847579956,0.3600996434688568,0.396109402179718,0.43211913108825684,0.46812888979911804,0.5041386485099792,0.5401483774185181,0.5761581063270569,0.6121678948402405,0.6481776237487793,0.6841873526573181,0.7201970815658569,0.7562068700790405,0.7922165989875793,0.8282263278961182,0.8642361164093018,0.9002458453178406,0.9362555742263794,0.972265362739563,1.008275032043457,1.0442848205566406,1.0802946090698242,1.1163042783737183,1.1523140668869019],""values"":[504,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_081_MOD","694","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","4tomvmh9","ricu","","","2024-01-02T21:18:40.000Z","2024-01-02T21:30:14.000Z","2024-01-02T21:30:14.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1242","1","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_081","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7552626761852462","1.2909660339355469","0.981944739818573","0.4722582697868347","","","","","0.0012095147976651788","[0.001209513284265995,0.0012095163110643623]","","","","0.7559948746110196","61","496","0.5831026434898376","7","64","","","","","","","","","","","","","81","","","","","","","","","","","","","0.001434260280802846","0.9985668659210204","0.002539915731176734","0.9974717497825624","{""_type"":""histogram"",""bins"":[0.0000027188852982362732,0.003620264120399952,0.007237809244543314,0.010855354368686676,0.01447289902716875,0.018090443685650826,0.021707989275455475,0.025325534865260124,0.028943080455064774,0.032560624182224274,0.03617817163467407,0.03979571536183357,0.04341325908899307,0.04703080654144287,0.05064835026860237,0.05426589772105217,0.05788344144821167,0.06150098517537117,0.06511852890253067,0.06873607635498047,0.07235362380743027,0.07597116380929947,0.07958871126174927,0.08320625871419907,0.08682379871606827,0.09044134616851807,0.09405889362096786,0.09767644107341766,0.10129398107528687,0.10491152852773666,0.10852907598018646,0.11214661598205566,0.11576416343450546],""values"":[468,32,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_077_MOD","829","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","upiitb6i","ricu","","","2024-01-02T21:02:00.000Z","2024-01-02T21:15:49.000Z","2024-01-02T21:15:49.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1240","3","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_077","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7268899871865275","1.8432906866073608","0.9849528074264526","0.4778393507003784","","","","","0.00022840077872388065","[0.00022840323799755424,0.00022839833400212228]","","","","0.7278052352187443","77","624","0.5952761769294739","7","64","","","","","","","","","","","","","97","","","","","","","","","","","","","0.0001666434545768425","0.9998334050178528","0.00039458778337575495","0.9996057748794556","{""values"":[470,32,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[9.585334055373096e-7,0.0005867036525160074,0.0011724487412720919,0.0017581938300281763,0.0023439389187842607,0.002929684007540345,0.0035154290962964296,0.004101174417883158,0.004686919506639242,0.005272664595395327,0.005858409684151411,0.0064441547729074955,0.00702989986166358,0.007615644950419664,0.008201390504837036,0.00878713559359312,0.009372880682349205,0.00995862577110529,0.010544370859861374,0.011130115948617458,0.011715861037373543,0.012301606126129627,0.012887351214885712,0.013473096303641796,0.01405884139239788,0.014644586481153965,0.01523033156991005,0.01581607572734356,0.01640182174742222,0.016987565904855728,0.017573311924934387,0.018159056082367897,0.018744802102446556]}"
"16_S0_ID_076_MOD","715","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","y6d3duef","ricu","","","2024-01-02T20:49:44.000Z","2024-01-02T21:01:39.000Z","2024-01-02T21:01:39.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1240","2","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_076","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7451949478308622","1.5995327234268188","0.9854215383529664","0.4780133366584778","","","","","0.00025496998568996787","[0.00025497033493593335,0.00025496960734017193]","","","","0.7461101958630789","63","512","0.5734636783599854","5","48","","","","","","","","","","","","","83","","","","","","","","","","","","","0.0002809912257362157","0.9997190237045288","0.0005164556205272675","0.99948388338089","{""values"":[347,113,23,10,5,3,2,3,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[5.587935447692871e-9,0.00032276526326313615,0.0006455249385908246,0.0009682846139185131,0.0012910442892462015,0.001613803906366229,0.0019365636399015784,0.002259323373436928,0.0025820829905569553,0.002904842607676983,0.0032276022247970104,0.0035503620747476816,0.003873121691867709,0.00419588154181838,0.004518641158938408,0.0048414007760584354,0.005164160393178463,0.0054869200102984905,0.005809679627418518,0.006132439244538546,0.006455198861658573,0.006777958944439888,0.0071007185615599155,0.007423478178679943,0.007746237795799971,0.008068997412919998,0.008391757495701313,0.008714516647160053,0.009037276729941368,0.009360035881400108,0.009682795964181423,0.010005555115640163,0.010328315198421478]}"
"16_S0_ID_075_MOD","295","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","kw12u8zg","ricu","","","2024-01-02T20:44:27.000Z","2024-01-02T20:49:22.000Z","2024-01-02T20:49:22.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1240","1","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_075","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7153578619805967","1.5557308197021484","0.9820255041122437","0.4728822112083435","","","","","0.003610118990764022","[0.00361012015491724,0.003610118292272091]","","","","0.7395204100311185","13","112","0.5583410263061523","5","48","","","","","","","","","","","","","33","","","","","","","","","","","","","0.000884839566424489","0.9991156458854676","0.012624025344848633","0.9975008368492126","{""_type"":""histogram"",""bins"":[0.0000015007503861852456,0.04388735443353653,0.08777321130037308,0.13165906071662903,0.17554491758346558,0.21943077445030212,0.26331663131713867,0.3072024881839752,0.35108834505081177,0.3949742019176483,0.43886005878448486,0.4827459156513214,0.526631772518158,0.5705175995826721,0.614403486251831,0.6582893133163452,0.7021751999855042,0.7460610270500183,0.7899469137191772,0.8338327407836914,0.8777185678482056,0.9216044545173645,0.9654902815818787,1.0093761682510376,1.0532619953155518,1.097147822380066,1.1410337686538696,1.1849195957183838,1.228805422782898,1.272691249847412,1.3165771961212158,1.36046302318573,1.4043488502502441],""values"":[509,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_074_MOD","763","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","oqnf53nj","ricu","","","2024-01-02T20:31:23.000Z","2024-01-02T20:44:06.000Z","2024-01-02T20:44:06.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1239","3","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_074","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7237781438769907","1.1661759614944458","0.9611636400222778","0.4409021735191345","","","","","0.0059900302439928055","[0.005990032572299242,0.005990027915686369]","","","","0.7283543840380743","69","560","0.5969757437705994","19","160","","","","","","","","","","","","","89","","","","","","","","","","","","","0.005290375556796789","0.994814395904541","0.011751610785722733","0.9895917773246764","{""bins"":[0.00001566595528856851,0.026710176840424538,0.053404685109853745,0.0800991952419281,0.10679370909929276,0.1334882229566574,0.16018272936344147,0.18687723577022552,0.21357174217700958,0.24026626348495483,0.2669607698917389,0.29365527629852295,0.320349782705307,0.34704428911209106,0.3737388253211975,0.40043333172798157,0.4271278381347656,0.4538223445415497,0.48051685094833374,0.5072113871574402,0.5339058637619019,0.5606003999710083,0.58729487657547,0.6139894127845764,0.6406838893890381,0.6673784255981445,0.694072961807251,0.7207674384117126,0.7474619746208191,0.7741564512252808,0.8008509874343872,0.8275454640388489,0.8542400002479553],""values"":[491,12,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_073_MOD","548","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","1vnyojf3","ricu","","","2024-01-02T20:21:54.000Z","2024-01-02T20:31:02.000Z","2024-01-02T20:31:02.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1239","2","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_073","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7459271462566356","0.9103519320487976","0.9541693329811096","0.4280355572700501","","","","","0.005860459990799427","[0.005860462319105864,0.005860457196831703]","","","","0.7486728903532858","43","352","0.5576339364051819","15","128","","","","","","","","","","","","","63","","","","","","","","","","","","","0.007187335751950741","0.9928402304649352","0.012611059471964836","0.9875617027282716","{""values"":[382,77,20,8,11,4,4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.000002903765334849595,0.008408631198108196,0.01681436039507389,0.02522008679807186,0.03362581506371498,0.04203154146671295,0.05043727159500122,0.05884299799799919,0.06724872440099716,0.07565445452928543,0.0840601846575737,0.09246590733528137,0.10087163746356964,0.10927736759185791,0.11768309026956558,0.12608882784843445,0.13449454307556152,0.1429002732038498,0.15130600333213806,0.15971173346042633,0.1681174635887146,0.17652319371700287,0.18492892384529114,0.1933346390724182,0.20174036920070648,0.21014609932899475,0.21855182945728302,0.2269575595855713,0.23536328971385956,0.24376900494098663,0.2521747350692749,0.26058048009872437,0.26898619532585144]}"
